"","mgi_symbol","hsapiens_homolog_associated_gene_name","Frequency","Associated_Ly6a_TFs"
"46599","Pramel34","PRAMEF27",6231,NA
"46600","Pramel34","PRAMEF6",6231,NA
"46601","Pramel34","PRAMEF9",6231,NA
"46602","Pramel34","PRAMEF10",6231,NA
"46603","Pramel34","PRAMEF33",6231,NA
"46604","Pramel34","PRAMEF14",6231,NA
"46605","Pramel34","PRAMEF25",6231,NA
"46606","Pramel34","PRAMEF5",6231,NA
"46607","Pramel34","PRAMEF12",6231,NA
"46608","Gm29101","",0,NA
"46609","Zfp94","ZNF45",4794,NA
"46610","Ankrd23","ANKRD23",5923,NA
"46611","Gm43225","",0,NA
"46612","Gm43226","",0,NA
"46613","Gm7919","",0,NA
"46614","Gm43227","",0,NA
"46615","Med13l","MED13L",6354,NA
"46616","Gm44513","",0,NA
"46617","Gm15465","",0,NA
"46618","Gm17982","",0,NA
"46619","Tescl","TESC",5136,NA
"46620","Psma1","PSMA1",6574,NA
"46621","Gm37600","",0,NA
"46622","Gm23448","",0,NA
"46623","Gm11606","",0,NA
"46624","Gm11605","",0,NA
"46625","Adora1","ADORA1",4881,NA
"46626","Mns1","MNS1",5917,NA
"46627","Gm26497","",0,NA
"46628","Cdt1","CDT1",4897,NA
"46629","Gm42417","ANKRD23",0,NA
"46630","Dpf1","DPF1",5181,NA
"46631","Gm24517","",0,NA
"46632","Gm18186","",0,NA
"46633","Gm38325","",0,NA
"46634","Gm38210","",0,NA
"46635","Gm36948","",0,NA
"46636","Gm15566","",0,NA
"46637","Myog","MYOG",4841,NA
"46638","Gm27231","",0,NA
"46639","Gm15565","",0,NA
"46640","Eftud2","EFTUD2",4443,NA
"46641","D830035M03Rik","",0,NA
"46642","Eif1b","EIF1B",4543,NA
"46643","Ankrd39","ANKRD39",4990,NA
"46644","Gm7229","",0,NA
"46645","Entpd3","ENTPD3",5104,NA
"46646","Aprt","APRT",4345,NA
"46647","Mpzl1","MPZL1",8797,NA
"46648","Rpl14","RPL14",4719,NA
"46649","Pramel35","PRAMEF19",0,NA
"46650","Pramel35","PRAMEF8",0,NA
"46651","Pramel35","PRAMEF11",0,NA
"46652","Pramel35","PRAMEF18",0,NA
"46653","Pramel35","PRAMEF4",0,NA
"46654","Pramel35","PRAMEF7",0,NA
"46655","Pramel35","PRAMEF15",0,NA
"46656","Pramel35","PRAMEF20",0,NA
"46657","Pramel35","PRAMEF2",0,NA
"46658","Pramel35","PRAMEF26",0,NA
"46659","Pramel35","PRAMEF17",0,NA
"46660","Pramel35","PRAMEF13",0,NA
"46661","Pramel35","PRAMEF1",0,NA
"46662","Pramel35","PRAMEF27",0,NA
"46663","Pramel35","PRAMEF6",0,NA
"46664","Pramel35","PRAMEF9",0,NA
"46665","Pramel35","PRAMEF10",0,NA
"46666","Pramel35","PRAMEF33",0,NA
"46667","Pramel35","PRAMEF14",0,NA
"46668","Pramel35","PRAMEF25",0,NA
"46669","Pramel35","PRAMEF5",0,NA
"46670","Pramel35","PRAMEF12",0,NA
"46671","Pramel36","PRAMEF19",0,NA
"46672","Pramel36","PRAMEF8",0,NA
"46673","Pramel36","PRAMEF11",0,NA
"46674","Pramel36","PRAMEF18",0,NA
"46675","Pramel36","PRAMEF4",0,NA
"46676","Pramel36","PRAMEF7",0,NA
"46677","Pramel36","PRAMEF15",0,NA
"46678","Pramel36","PRAMEF20",0,NA
"46679","Pramel36","PRAMEF2",0,NA
"46680","Pramel36","PRAMEF26",0,NA
"46681","Pramel36","PRAMEF17",0,NA
"46682","Pramel36","PRAMEF13",0,NA
"46683","Pramel36","PRAMEF1",0,NA
"46684","Pramel36","PRAMEF27",0,NA
"46685","Pramel36","PRAMEF6",0,NA
"46686","Pramel36","PRAMEF9",0,NA
"46687","Pramel36","PRAMEF10",0,NA
"46688","Pramel36","PRAMEF33",0,NA
"46689","Pramel36","PRAMEF14",0,NA
"46690","Pramel36","PRAMEF25",0,NA
"46691","Pramel36","PRAMEF5",0,NA
"46692","Pramel36","PRAMEF12",0,NA
"46693","Galns","GALNS",5549,NA
"46694","5830454E08Rik","",0,NA
"46695","Gm43785","",0,NA
"46696","Gm6346","",0,NA
"46697","Gm47062","",0,NA
"46698","Gm39456","",0,NA
"46699","Gm43788","",0,NA
"46700","Gm39458","",0,NA
"46701","Gm43275","",0,NA
"46702","Gm3089","",0,NA
"46703","Gm47063","",0,NA
"46704","Gm47064","",0,NA
"46705","Gm43274","",0,NA
"46706","Gm18101","",0,NA
"46707","Gm43052","",0,NA
"46708","Gm43051","",0,NA
"46709","Gm47066","",0,NA
"46710","Gm43782","",0,NA
"46711","Pramel37","PRAMEF19",0,NA
"46712","Pramel37","PRAMEF8",0,NA
"46713","Pramel37","PRAMEF11",0,NA
"46714","Pramel37","PRAMEF18",0,NA
"46715","Pramel37","PRAMEF4",0,NA
"46716","Pramel37","PRAMEF7",0,NA
"46717","Pramel37","PRAMEF15",0,NA
"46718","Pramel37","PRAMEF20",0,NA
"46719","Pramel37","PRAMEF2",0,NA
"46720","Pramel37","PRAMEF26",0,NA
"46721","Pramel37","PRAMEF17",0,NA
"46722","Pramel37","PRAMEF13",0,NA
"46723","Pramel37","PRAMEF1",0,NA
"46724","Pramel37","PRAMEF27",0,NA
"46725","Pramel37","PRAMEF6",0,NA
"46726","Pramel37","PRAMEF9",0,NA
"46727","Pramel37","PRAMEF10",0,NA
"46728","Pramel37","PRAMEF33",0,NA
"46729","Pramel37","PRAMEF14",0,NA
"46730","Pramel37","PRAMEF25",0,NA
"46731","Pramel37","PRAMEF5",0,NA
"46732","Pramel37","PRAMEF12",0,NA
"46733","Gm39459","",0,NA
"46734","Gm47068","",0,NA
"46735","Gm47069","",0,NA
"46736","Gm19385","",0,NA
"46737","Gm43342","",0,NA
"46738","4930413E15Rik","",0,NA
"46739","Gm34425","",0,NA
"46740","Gm47070","",0,NA
"46741","Gm43784","",0,NA
"46742","Gm39460","",0,NA
"46743","Gm6351","PRAMEF19",0,NA
"46744","Gm6351","PRAMEF8",0,NA
"46745","Gm6351","PRAMEF11",0,NA
"46746","Gm6351","PRAMEF18",0,NA
"46747","Gm6351","PRAMEF4",0,NA
"46748","Gm6351","PRAMEF7",0,NA
"46749","Gm6351","PRAMEF15",0,NA
"46750","Gm6351","PRAMEF20",0,NA
"46751","Gm6351","PRAMEF2",0,NA
"46752","Gm6351","PRAMEF26",0,NA
"46753","Gm6351","PRAMEF17",0,NA
"46754","Gm6351","PRAMEF13",0,NA
"46755","Gm6351","PRAMEF1",0,NA
"46756","Gm6351","PRAMEF27",0,NA
"46757","Gm6351","PRAMEF6",0,NA
"46758","Gm6351","PRAMEF9",0,NA
"46759","Gm6351","PRAMEF10",0,NA
"46760","Gm6351","PRAMEF33",0,NA
"46761","Gm6351","PRAMEF14",0,NA
"46762","Gm6351","PRAMEF25",0,NA
"46763","Gm6351","PRAMEF5",0,NA
"46764","Gm6351","PRAMEF12",0,NA
"46765","1700020M21Rik","",0,NA
"46766","4930593C16Rik","",0,NA
"46767","1700081H04Rik","",0,NA
"46768","Gm45857","",0,NA
"46769","Gm7538","",0,NA
"46770","Trappc2l","TRAPPC2L",5566,NA
"46771","Ctnnb1","CTNNB1",5768,NA
"46772","Pramel38","PRAMEF19",0,NA
"46773","Pramel38","PRAMEF8",0,NA
"46774","Pramel38","PRAMEF11",0,NA
"46775","Pramel38","PRAMEF18",0,NA
"46776","Pramel38","PRAMEF4",0,NA
"46777","Pramel38","PRAMEF7",0,NA
"46778","Pramel38","PRAMEF15",0,NA
"46779","Pramel38","PRAMEF20",0,NA
"46780","Pramel38","PRAMEF2",0,NA
"46781","Pramel38","PRAMEF26",0,NA
"46782","Pramel38","PRAMEF17",0,NA
"46783","Pramel38","PRAMEF13",0,NA
"46784","Pramel38","PRAMEF1",0,NA
"46785","Pramel38","PRAMEF27",0,NA
"46786","Pramel38","PRAMEF6",0,NA
"46787","Pramel38","PRAMEF9",0,NA
"46788","Pramel38","PRAMEF10",0,NA
"46789","Pramel38","PRAMEF33",0,NA
"46790","Pramel38","PRAMEF14",0,NA
"46791","Pramel38","PRAMEF25",0,NA
"46792","Pramel38","PRAMEF5",0,NA
"46793","Pramel38","PRAMEF12",0,NA
"46794","Gm37559","",0,NA
"46795","Gm31314","",0,NA
"46796","Gm18407","",0,NA
"46797","4933406I18Rik","",0,NA
"46798","Pramel39","PRAMEF19",4845,NA
"46799","Pramel39","PRAMEF8",4845,NA
"46800","Pramel39","PRAMEF11",4845,NA
"46801","Pramel39","PRAMEF18",4845,NA
"46802","Pramel39","PRAMEF4",4845,NA
"46803","Pramel39","PRAMEF7",4845,NA
"46804","Pramel39","PRAMEF15",4845,NA
"46805","Pramel39","PRAMEF20",4845,NA
"46806","Pramel39","PRAMEF2",4845,NA
"46807","Pramel39","PRAMEF26",4845,NA
"46808","Pramel39","PRAMEF17",4845,NA
"46809","Pramel39","PRAMEF13",4845,NA
"46810","Pramel39","PRAMEF1",4845,NA
"46811","Pramel39","PRAMEF27",4845,NA
"46812","Pramel39","PRAMEF6",4845,NA
"46813","Pramel39","PRAMEF9",4845,NA
"46814","Pramel39","PRAMEF10",4845,NA
"46815","Pramel39","PRAMEF33",4845,NA
"46816","Pramel39","PRAMEF14",4845,NA
"46817","Pramel39","PRAMEF25",4845,NA
"46818","Pramel39","PRAMEF5",4845,NA
"46819","Pramel39","PRAMEF12",4845,NA
"46820","Hdac4","HDAC4",8038,NA
"46821","Pabpn1l","PABPN1L",5310,NA
"46822","Lypd5","LYPD5",4627,NA
"46823","Tbc1d1","TBC1D1",9253,NA
"46824","1700019G24Rik","",0,NA
"46825","Gm20619","",0,NA
"46826","Gm44632","",0,NA
"46827","Furin","FURIN",5438,NA
"46828","Gm8649","",0,NA
"46829","Gm27018","",0,NA
"46830","Gm8652","",0,NA
"46831","Mir6396","",0,NA
"46832","Gm20617","",0,NA
"46833","Cbfa2t3","CBFA2T3",7045,NA
"46834","Gm20685","",0,NA
"46835","Sem1","SEM1",5963,NA
"46836","Gm20618","",0,NA
"46837","Gm18006","",0,NA
"46838","Gm5873","",0,NA
"46839","Dlx6os1","",0,NA
"46840","Gm44094","",0,NA
"46841","Dlx6os2","",0,NA
"46842","Gm26774","",0,NA
"46843","Sdhaf3","SDHAF3",5932,NA
"46844","Gm27190","",0,NA
"46845","Gm8669","",0,NA
"46846","Gm19272","",0,NA
"46847","Gm44046","",0,NA
"46848","Gm44048","",0,NA
"46849","Tac1","TAC1",5911,NA
"46850","Pde3b","PDE3B",4914,NA
"46851","Gm15899","",0,NA
"46852","Gm10612","",0,NA
"46853","C230057M02Rik","",0,NA
"46854","A530010L16Rik","",0,NA
"46855","Gm39271","",0,NA
"46856","Gm37048","",0,NA
"46857","Acsf3","ACSF3",4177,NA
"46858","Gm37036","",0,NA
"46859","Gm29099","",0,NA
"46860","Gm8676","",0,NA
"46861","Gm7837","",0,NA
"46862","Asns","ASNS",5572,NA
"46863","Rcsd1","RCSD1",4951,NA
"46864","Gm44851","",0,NA
"46865","Kmt5c","KMT5C",5119,NA
"46866","Mir7090","",0,NA
"46867","Gm45743","",0,NA
"46868","Gm45893","",0,NA
"46869","Gm16378","",0,NA
"46870","Tex9","TEX9",5955,NA
"46871","Cdh15","CDH15",4634,NA
"46872","Pramel40","PRAMEF19",0,NA
"46873","Pramel40","PRAMEF8",0,NA
"46874","Pramel40","PRAMEF11",0,NA
"46875","Pramel40","PRAMEF18",0,NA
"46876","Pramel40","PRAMEF4",0,NA
"46877","Pramel40","PRAMEF7",0,NA
"46878","Pramel40","PRAMEF15",0,NA
"46879","Pramel40","PRAMEF20",0,NA
"46880","Pramel40","PRAMEF2",0,NA
"46881","Pramel40","PRAMEF26",0,NA
"46882","Pramel40","PRAMEF17",0,NA
"46883","Pramel40","PRAMEF13",0,NA
"46884","Pramel40","PRAMEF1",0,NA
"46885","Pramel40","PRAMEF27",0,NA
"46886","Pramel40","PRAMEF6",0,NA
"46887","Pramel40","PRAMEF9",0,NA
"46888","Pramel40","PRAMEF10",0,NA
"46889","Pramel40","PRAMEF33",0,NA
"46890","Pramel40","PRAMEF14",0,NA
"46891","Pramel40","PRAMEF25",0,NA
"46892","Pramel40","PRAMEF5",0,NA
"46893","Pramel40","PRAMEF12",0,NA
"46894","Tbx3os1","",0,NA
"46895","Lig3","LIG3",5045,NA
"46896","Ppfia4","PPFIA4",4786,NA
"46897","1700012J15Rik","",0,NA
"46898","Gm43399","",0,NA
"46899","Gm45894","",0,NA
"46900","Gm8686","",0,NA
"46901","Gm16063","",0,NA
"46902","C1galt1","C1GALT1",5240,NA
"46903","AA792892","PRAMEF19",8929,NA
"46904","AA792892","PRAMEF8",8929,NA
"46905","AA792892","PRAMEF11",8929,NA
"46906","AA792892","PRAMEF18",8929,NA
"46907","AA792892","PRAMEF4",8929,NA
"46908","AA792892","PRAMEF7",8929,NA
"46909","AA792892","PRAMEF15",8929,NA
"46910","AA792892","PRAMEF20",8929,NA
"46911","AA792892","PRAMEF2",8929,NA
"46912","AA792892","PRAMEF26",8929,NA
"46913","AA792892","PRAMEF17",8929,NA
"46914","AA792892","PRAMEF13",8929,NA
"46915","AA792892","PRAMEF1",8929,NA
"46916","AA792892","PRAMEF27",8929,NA
"46917","AA792892","PRAMEF6",8929,NA
"46918","AA792892","PRAMEF9",8929,NA
"46919","AA792892","PRAMEF10",8929,NA
"46920","AA792892","PRAMEF33",8929,NA
"46921","AA792892","PRAMEF14",8929,NA
"46922","AA792892","PRAMEF25",8929,NA
"46923","AA792892","PRAMEF5",8929,NA
"46924","AA792892","PRAMEF12",8929,NA
"46925","Ankrd11","ANKRD11",8276,NA
"46926","Gm16064","",0,NA
"46927","BC080696","",0,NA
"46928","Gm43961","",0,NA
"46929","Gm43962","",0,NA
"46930","Gm15824","",0,NA
"46931","Gm43721","",0,NA
"46932","Rnps1-ps","",0,NA
"46933","Gm15823","",0,NA
"46934","Mios","MIOS",5361,NA
"46935","Pramel41","PRAMEF19",0,NA
"46936","Pramel41","PRAMEF8",0,NA
"46937","Pramel41","PRAMEF11",0,NA
"46938","Pramel41","PRAMEF18",0,NA
"46939","Pramel41","PRAMEF4",0,NA
"46940","Pramel41","PRAMEF7",0,NA
"46941","Pramel41","PRAMEF15",0,NA
"46942","Pramel41","PRAMEF20",0,NA
"46943","Pramel41","PRAMEF2",0,NA
"46944","Pramel41","PRAMEF26",0,NA
"46945","Pramel41","PRAMEF17",0,NA
"46946","Pramel41","PRAMEF13",0,NA
"46947","Pramel41","PRAMEF1",0,NA
"46948","Pramel41","PRAMEF27",0,NA
"46949","Pramel41","PRAMEF6",0,NA
"46950","Pramel41","PRAMEF9",0,NA
"46951","Pramel41","PRAMEF10",0,NA
"46952","Pramel41","PRAMEF33",0,NA
"46953","Pramel41","PRAMEF14",0,NA
"46954","Pramel41","PRAMEF25",0,NA
"46955","Pramel41","PRAMEF5",0,NA
"46956","Pramel41","PRAMEF12",0,NA
"46957","Gm6044","",0,NA
"46958","Gm43838","",0,NA
"46959","Gm43837","",0,NA
"46960","Gm31363","",0,NA
"46961","1700027F09Rik","",0,NA
"46962","4930526M16Rik","",0,NA
"46963","Pramel42","PRAMEF19",5300,NA
"46964","Pramel42","PRAMEF8",5300,NA
"46965","Pramel42","PRAMEF11",5300,NA
"46966","Pramel42","PRAMEF18",5300,NA
"46967","Pramel42","PRAMEF4",5300,NA
"46968","Pramel42","PRAMEF7",5300,NA
"46969","Pramel42","PRAMEF15",5300,NA
"46970","Pramel42","PRAMEF20",5300,NA
"46971","Pramel42","PRAMEF2",5300,NA
"46972","Pramel42","PRAMEF26",5300,NA
"46973","Pramel42","PRAMEF17",5300,NA
"46974","Pramel42","PRAMEF13",5300,NA
"46975","Pramel42","PRAMEF1",5300,NA
"46976","Pramel42","PRAMEF27",5300,NA
"46977","Pramel42","PRAMEF6",5300,NA
"46978","Pramel42","PRAMEF9",5300,NA
"46979","Pramel42","PRAMEF10",5300,NA
"46980","Pramel42","PRAMEF33",5300,NA
"46981","Pramel42","PRAMEF14",5300,NA
"46982","Pramel42","PRAMEF25",5300,NA
"46983","Pramel42","PRAMEF5",5300,NA
"46984","Pramel42","PRAMEF12",5300,NA
"46985","Rpa3","RPA3",6082,NA
"46986","C030018K13Rik","",0,NA
"46987","Gm24445","",0,NA
"46988","2810013P06Rik","",0,NA
"46989","Pramel43","PRAMEF19",0,NA
"46990","Pramel43","PRAMEF8",0,NA
"46991","Pramel43","PRAMEF11",0,NA
"46992","Pramel43","PRAMEF18",0,NA
"46993","Pramel43","PRAMEF4",0,NA
"46994","Pramel43","PRAMEF7",0,NA
"46995","Pramel43","PRAMEF15",0,NA
"46996","Pramel43","PRAMEF20",0,NA
"46997","Pramel43","PRAMEF2",0,NA
"46998","Pramel43","PRAMEF26",0,NA
"46999","Pramel43","PRAMEF17",0,NA
"47000","Pramel43","PRAMEF13",0,NA
"47001","Pramel43","PRAMEF1",0,NA
"47002","Pramel43","PRAMEF27",0,NA
"47003","Pramel43","PRAMEF6",0,NA
"47004","Pramel43","PRAMEF9",0,NA
"47005","Pramel43","PRAMEF10",0,NA
"47006","Pramel43","PRAMEF33",0,NA
"47007","Pramel43","PRAMEF14",0,NA
"47008","Pramel43","PRAMEF25",0,NA
"47009","Pramel43","PRAMEF5",0,NA
"47010","Pramel43","PRAMEF12",0,NA
"47011","Gm43836","",0,NA
"47012","Gm43835","",0,NA
"47013","Spg7","SPG7",5515,NA
"47014","Umad1","UMAD1",7864,NA
"47015","Otof","OTOF",4550,NA
"47016","Gm15544","",0,NA
"47017","Ppfia3","PPFIA3",5067,NA
"47018","Gm45062","UMAD1",0,NA
"47019","Gm16055","",0,NA
"47020","Gm8428","",0,NA
"47021","Gm16043","",0,NA
"47022","A430035B10Rik","",0,NA
"47023","Gm26075","",0,NA
"47024","Glcci1","GLCCI1",13056,NA
"47025","Gm37073","",0,NA
"47026","Gm34767","",0,NA
"47027","Ndufa10","NDUFA10",5158,NA
"47028","Gm16042","",0,NA
"47029","Ica1","ICA1",8949,NA
"47030","Mir6900","",0,NA
"47031","Creg1","CREG1",6228,NA
"47032","4930509E16Rik","",0,NA
"47033","Rfx7","RFX7",6680,NA
"47034","Tmem183a","TMEM183A",4892,NA
"47035","Rpl13","RPL13",4986,NA
"47036","Mtag2","",0,NA
"47037","Kcnn4","KCNN4",4258,NA
"47038","Gm19427","",0,NA
"47039","Gm36972","",0,NA
"47040","Gm37105","",0,NA
"47041","Snord68","SNORD68",0,NA
"47042","Mir7079","",0,NA
"47043","Gm18014","",0,NA
"47044","Olfr1416","OR6B3",0,NA
"47045","Olfr1416","OR6B2",0,NA
"47046","Gm27241","",0,NA
"47047","Cpne7","CPNE7",5199,NA
"47048","Gm27232","",0,NA
"47049","Gm23057","",0,NA
"47050","Gm16565","",0,NA
"47051","Ulk4","ULK4",4798,NA
"47052","Mgat4f","",6194,NA
"47053","Olfr1415","OR6B3",0,NA
"47054","Olfr1415","OR6B2",0,NA
"47055","Cyp2r1","CYP2R1",6054,NA
"47056","Olfr1414","OR6B3",4999,NA
"47057","Olfr1414","OR6B2",4999,NA
"47058","Olfr1413","",4635,NA
"47059","Mir7080","",0,NA
"47060","Sult5a1","",4955,NA
"47061","Sult5a1","SULT1A2",4955,NA
"47062","Sult5a1","SULT1A1",4955,NA
"47063","Sult5a1","SULT1A3",4955,NA
"47064","Sult5a1","SULT1A4",4955,NA
"47065","Sema4c","SEMA4C",4109,NA
"47066","Lin7b","LIN7B",4975,NA
"47067","Gm45619","",0,NA
"47068","Gm4316","",0,NA
"47069","Cox6b2","COX6B2",4554,NA
"47070","Dpep1","DPEP1",5089,NA
"47071","Nxph1","NXPH1",5810,NA
"47072","Gm42566","",0,NA
"47073","Gm35736","",0,NA
"47074","Pramel44","PRAMEF19",0,NA
"47075","Pramel44","PRAMEF8",0,NA
"47076","Pramel44","PRAMEF11",0,NA
"47077","Pramel44","PRAMEF18",0,NA
"47078","Pramel44","PRAMEF4",0,NA
"47079","Pramel44","PRAMEF7",0,NA
"47080","Pramel44","PRAMEF15",0,NA
"47081","Pramel44","PRAMEF20",0,NA
"47082","Pramel44","PRAMEF2",0,NA
"47083","Pramel44","PRAMEF26",0,NA
"47084","Pramel44","PRAMEF17",0,NA
"47085","Pramel44","PRAMEF13",0,NA
"47086","Pramel44","PRAMEF1",0,NA
"47087","Pramel44","PRAMEF27",0,NA
"47088","Pramel44","PRAMEF6",0,NA
"47089","Pramel44","PRAMEF9",0,NA
"47090","Pramel44","PRAMEF10",0,NA
"47091","Pramel44","PRAMEF33",0,NA
"47092","Pramel44","PRAMEF14",0,NA
"47093","Pramel44","PRAMEF25",0,NA
"47094","Pramel44","PRAMEF5",0,NA
"47095","Pramel44","PRAMEF12",0,NA
"47096","Gm5110","",0,NA
"47097","Gm18421","",0,NA
"47098","Gm2691","",0,NA
"47099","Gm3716","",0,NA
"47100","Gm43960","",0,NA
"47101","Gm26058","",0,NA
"47102","Gm42564","",0,NA
"47103","Gm42565","",0,NA
"47104","Tia1","TIA1",5270,NA
"47105","Gm6205","PRAMEF19",0,NA
"47106","Gm6205","PRAMEF8",0,NA
"47107","Gm6205","PRAMEF11",0,NA
"47108","Gm6205","PRAMEF18",0,NA
"47109","Gm6205","PRAMEF4",0,NA
"47110","Gm6205","PRAMEF7",0,NA
"47111","Gm6205","PRAMEF15",0,NA
"47112","Gm6205","PRAMEF20",0,NA
"47113","Gm6205","PRAMEF2",0,NA
"47114","Gm6205","PRAMEF26",0,NA
"47115","Gm6205","PRAMEF17",0,NA
"47116","Gm6205","PRAMEF13",0,NA
"47117","Gm6205","PRAMEF1",0,NA
"47118","Gm6205","PRAMEF27",0,NA
"47119","Gm6205","PRAMEF6",0,NA
"47120","Gm6205","PRAMEF9",0,NA
"47121","Gm6205","PRAMEF10",0,NA
"47122","Gm6205","PRAMEF33",0,NA
"47123","Gm6205","PRAMEF14",0,NA
"47124","Gm6205","PRAMEF25",0,NA
"47125","Gm6205","PRAMEF5",0,NA
"47126","Gm6205","PRAMEF12",0,NA
"47127","Gm26761","",0,NA
"47128","Gm42561","",0,NA
"47129","Chmp1a","CHMP1A",4946,NA
"47130","Gm7663","",0,NA
"47131","Gm20033","",0,NA
"47132","Fam71e2","",5703,NA
"47133","Fam71e2","FAM71E2",5703,NA
"47134","Gm3183","PRAMEF19",0,NA
"47135","Gm3183","PRAMEF8",0,NA
"47136","Gm3183","PRAMEF11",0,NA
"47137","Gm3183","PRAMEF18",0,NA
"47138","Gm3183","PRAMEF4",0,NA
"47139","Gm3183","PRAMEF7",0,NA
"47140","Gm3183","PRAMEF15",0,NA
"47141","Gm3183","PRAMEF20",0,NA
"47142","Gm3183","PRAMEF2",0,NA
"47143","Gm3183","PRAMEF26",0,NA
"47144","Gm3183","PRAMEF17",0,NA
"47145","Gm3183","PRAMEF13",0,NA
"47146","Gm3183","PRAMEF1",0,NA
"47147","Gm3183","PRAMEF27",0,NA
"47148","Gm3183","PRAMEF6",0,NA
"47149","Gm3183","PRAMEF9",0,NA
"47150","Gm3183","PRAMEF10",0,NA
"47151","Gm3183","PRAMEF33",0,NA
"47152","Gm3183","PRAMEF14",0,NA
"47153","Gm3183","PRAMEF25",0,NA
"47154","Gm3183","PRAMEF5",0,NA
"47155","Gm3183","PRAMEF12",0,NA
"47156","Rps12-ps9","",0,NA
"47157","Gm3176","",0,NA
"47158","Il11","IL11",5681,NA
"47159","Gm7647","",0,NA
"47160","Spata33","",5020,NA
"47161","Gm6367","PRAMEF19",5925,NA
"47162","Gm6367","PRAMEF8",5925,NA
"47163","Gm6367","PRAMEF11",5925,NA
"47164","Gm6367","PRAMEF18",5925,NA
"47165","Gm6367","PRAMEF4",5925,NA
"47166","Gm6367","PRAMEF7",5925,NA
"47167","Gm6367","PRAMEF15",5925,NA
"47168","Gm6367","PRAMEF20",5925,NA
"47169","Gm6367","PRAMEF2",5925,NA
"47170","Gm6367","PRAMEF26",5925,NA
"47171","Gm6367","PRAMEF17",5925,NA
"47172","Gm6367","PRAMEF13",5925,NA
"47173","Gm6367","PRAMEF1",5925,NA
"47174","Gm6367","PRAMEF27",5925,NA
"47175","Gm6367","PRAMEF6",5925,NA
"47176","Gm6367","PRAMEF9",5925,NA
"47177","Gm6367","PRAMEF10",5925,NA
"47178","Gm6367","PRAMEF33",5925,NA
"47179","Gm6367","PRAMEF14",5925,NA
"47180","Gm6367","PRAMEF25",5925,NA
"47181","Gm6367","PRAMEF5",5925,NA
"47182","Gm6367","PRAMEF12",5925,NA
"47183","Gm42661","",0,NA
"47184","Gm7939","",0,NA
"47185","Fam166c","FAM166C",4448,NA
"47186","Gm12924","",0,NA
"47187","Mir6398","",0,NA
"47188","Gm12926","",0,NA
"47189","Tmem190","TMEM190",4721,NA
"47190","Gm12925","",0,NA
"47191","Cdk10","CDK10",5149,NA
"47192","Gm17157","",0,NA
"47193","Gm12922","",0,NA
"47194","Gm34655","",0,NA
"47195","Gm37438","",0,NA
"47196","Ndufs5","NDUFS5",5349,NA
"47197","Gm15398","",0,NA
"47198","Smg9","SMG9",4935,NA
"47199","Gm5778","",0,NA
"47200","Nedd4","NEDD4",6743,NA
"47201","Gm47098","",0,NA
"47202","Gm19168","",0,NA
"47203","Pramel45","PRAMEF19",0,NA
"47204","Pramel45","PRAMEF8",0,NA
"47205","Pramel45","PRAMEF11",0,NA
"47206","Pramel45","PRAMEF18",0,NA
"47207","Pramel45","PRAMEF4",0,NA
"47208","Pramel45","PRAMEF7",0,NA
"47209","Pramel45","PRAMEF15",0,NA
"47210","Pramel45","PRAMEF20",0,NA
"47211","Pramel45","PRAMEF2",0,NA
"47212","Pramel45","PRAMEF26",0,NA
"47213","Pramel45","PRAMEF17",0,NA
"47214","Pramel45","PRAMEF13",0,NA
"47215","Pramel45","PRAMEF1",0,NA
"47216","Pramel45","PRAMEF27",0,NA
"47217","Pramel45","PRAMEF6",0,NA
"47218","Pramel45","PRAMEF9",0,NA
"47219","Pramel45","PRAMEF10",0,NA
"47220","Pramel45","PRAMEF33",0,NA
"47221","Pramel45","PRAMEF14",0,NA
"47222","Pramel45","PRAMEF25",0,NA
"47223","Pramel45","PRAMEF5",0,NA
"47224","Pramel45","PRAMEF12",0,NA
"47225","Akirin1","AKIRIN1",5494,NA
"47226","1700054K02Rik","",0,NA
"47227","Gm15397","",0,NA
"47228","Gm28478","",0,NA
"47229","Gm6407","",0,NA
"47230","Gm7034","",0,NA
"47231","Olfr1412","",0,NA
"47232","Gm16513","PRAMEF19",7636,NA
"47233","Gm16513","PRAMEF8",7636,NA
"47234","Gm16513","PRAMEF11",7636,NA
"47235","Gm16513","PRAMEF18",7636,NA
"47236","Gm16513","PRAMEF4",7636,NA
"47237","Gm16513","PRAMEF7",7636,NA
"47238","Gm16513","PRAMEF15",7636,NA
"47239","Gm16513","PRAMEF20",7636,NA
"47240","Gm16513","PRAMEF2",7636,NA
"47241","Gm16513","PRAMEF26",7636,NA
"47242","Gm16513","PRAMEF17",7636,NA
"47243","Gm16513","PRAMEF13",7636,NA
"47244","Gm16513","PRAMEF1",7636,NA
"47245","Gm16513","PRAMEF27",7636,NA
"47246","Gm16513","PRAMEF6",7636,NA
"47247","Gm16513","PRAMEF9",7636,NA
"47248","Gm16513","PRAMEF10",7636,NA
"47249","Gm16513","PRAMEF33",7636,NA
"47250","Gm16513","PRAMEF14",7636,NA
"47251","Gm16513","PRAMEF25",7636,NA
"47252","Gm16513","PRAMEF5",7636,NA
"47253","Gm16513","PRAMEF12",7636,NA
"47254","Gm6419","",0,NA
"47255","Gm44098","",0,NA
"47256","Rhbdl2","RHBDL2",8286,NA
"47257","D430040D24Rik","",0,NA
"47258","Cib4","CIB4",4921,NA
