"","mgi_symbol","hsapiens_homolog_associated_gene_name","Frequency","% of Ly6a TFs that bind Mouse gene’s PPR","HumanCarotid_scRNA-seq_cluster"
"48022","Ethe1","ETHE1",5181,7.31129080055882,NA
"48030","Ctdspl2","CTDSPL2",7691,10.8533367201501,NA
"48032","Myo5a","MYO5A",5884,8.30334589277902,NA
"48033","Zfp30","ZFP30",5418,7.64573896109394,NA
"48034","Ghrl","GHRL",5393,7.61045961926534,NA
"48035","Gpr35","GPR35",8771,12.3774042871456,NA
"48037","Paqr3","PAQR3",5935,8.37531575010937,NA
"48039","Tmem131","TMEM131",6094,8.59969236413925,NA
"48040","Fiz1","FIZ1",4938,6.96837559798484,NA
"48044","Clspn","CLSPN",5479,7.73182055515572,NA
"48048","Pgbd5","PGBD5",8460,11.9385292747978,NA
"48050","Tpcn1","TPCN1",5254,7.41430647869833,NA
"48051","Sec13","SEC13",5502,7.76427754963803,NA
"48052","Atp2b2","ATP2B2",10201,14.3953826397415,NA
"48053","Cog2","COG2",4903,6.91898451942481,NA
"48054","Phldb3","PHLDB3",4973,7.01776667654488,NA
"48055","Mmp11","MMP11",5576,7.86870440145069,"NASMC5 "
"48058","5730409E04Rik","C1orf216",5600,7.90257256960614,NA
"48059","Zfp790","ZNF420",6216,8.77185555226282,NA
"48061","Psmb2","PSMB2",4971,7.01494432919859,NA
"48067","Naa11","",5397,7.61610431395792,NA
"48068","Slfn5","SLFN5",5369,7.57659145110989,NA
"48071","Zfp524","ZNF524",4922,6.94579681921454,NA
"48072","Gk2","GK2",6821,9.62561562451491,NA
"48073","Tfap2e","TFAP2E",4204,5.93257412189718,NA
"48074","Iqcd","IQCD",5231,7.38184948421602,NA
"48075","Chchd10","CHCHD10",5225,7.37338244217716,NA
"48076","Agt","AGT",4641,6.54925701706109,"NASMC3 SMC6 "
"48078","Lypd3","LYPD3",5213,7.35644835809943,NA
"48079","Ncdn","NCDN",4925,6.95003034023397,NA
"48083","Gm867","C22orf15",4657,6.57183579583139,NA
"48084","Antxr2","ANTXR2",5518,7.78685632840834,NA
"48088","Zfp940","",5937,8.37813809745565,NA
"48089","Vpreb3","VPREB3",6092,8.59687001679297,NA
"48090","Naa38","NAA38",4315,6.08921439961616,NA
"48092","Aqp12","AQP12B",4520,6.37850500261067,NA
"48093","Aqp12","AQP12A",4520,6.37850500261067,NA
"48095","Gm5134","",5741,8.10154805751944,NA
"48097","Eif3j1","EIF3J",6239,8.80431254674513,NA
"48099","Kdm5b","KDM5B",5268,7.43406291012235,NA
"48100","Tmem88","TMEM88",4187,5.90858416945373,NA
"48101","Zfp865","ZNF865",4930,6.95708620859969,NA
"48102","Slfn9","SLFN13",5548,7.82919153860266,NA
"48103","Ano10","ANO10",4808,6.78492302047613,NA
"48104","AU040320","KIAA0319L",4933,6.96131972961912,NA
"48105","Ruvbl2","RUVBL2",5247,7.40442826298633,NA
"48106","Zer1","ZER1",5255,7.41571765237148,NA
"48107","Rita1","RITA1",5805,8.19186317260065,NA
"48111","Zfp280b","ZNF280B",5849,8.25395481421899,NA
"48113","Slc5a4b","SLC5A4",5383,7.5963478825339,NA
"48114","Kdm6b","KDM6B",3844,5.42455159956536,NA
"48120","Prdm8","PRDM8",7475,10.5485232067511,NA
"48122","Fgf5","FGF5",5824,8.21867547239039,NA
"48124","Cfap299","CFAP299",5490,7.74734346556031,NA
"48126","Slc5a4a","SLC5A4",5553,7.83624740696838,NA
"48134","Bmp3","BMP3",5546,7.82636919125637,NA
"48135","Slfn8","SLFN13",5672,8.00417707407251,NA
"48136","Ddx54","DDX54",5797,8.1805737832155,NA
"48138","Zfp420","",5526,7.79814571779349,NA
"48139","Tcea2","TCEA2",4229,5.96785346372578,NA
"48140","Prmt2","PRMT2",5371,7.57941379845618,NA
"48141","Tex101","TEX101",6210,8.76338851022395,NA
"48166","Slfn2","SLFN12",5582,7.87717144348955,NA
"48167","Slfn2","SLFN12L",5582,7.87717144348955,NA
"48169","Abhd5","ABHD5",7508,10.5950919379648,NA
"48170","Fastkd2","FASTKD2",4722,6.66356208458575,NA
"48173","Wdr73","WDR73",5196,7.33245840565598,NA
"48176","Slfn1","SLFN12",5782,8.15940617811834,NA
"48177","Slfn1","SLFN12L",5782,8.15940617811834,NA
"48180","Acsl6","",6990,9.86410397527624,NA
"48181","Acsl6","ACSL6",6990,9.86410397527624,NA
"48184","Spg11","SPG11",5066,7.14900582814727,NA
"48187","Myo5c","MYO5C",5028,7.0953812285678,NA
"48188","Rfc1","RFC1",5794,8.17634026219607,NA
"48191","4933402D24Rik","",5296,7.47357577297038,NA
"48198","Syt2","SYT2",7678,10.8349914623993,NA
"48199","Zmym4","ZMYM4",5359,7.56247971437845,NA
"48200","Zfp27","",6627,9.35184793192498,NA
"48205","Zfp383","ZNF383",5837,8.23702073014126,NA
"48206","S100b","S100B",5021,7.08550301285579,NA
"48208","Wipf1","WIPF1",11585,16.3484470033727,NA
"48212","Lypd10","",4852,6.84701466209446,NA
"48216","Dip2a","DIP2A",5371,7.57941379845618,NA
"48217","Klf7","KLF7",5849,8.25395481421899,NA
"48220","Nmb","NMB",5195,7.33104723198284,NA
"48226","Lypd11","",4924,6.94861916656083,NA
"48231","Ccdc106","CCDC106",6962,9.82459111242821,NA
"48234","Gnb5","GNB5",6497,9.16839535441627,NA
"48235","Vwa3b","VWA3B",10382,14.6508050745805,NA
"48237","Zfp74","ZNF569",7010,9.89232744873912,NA
"48239","Sfpq","SFPQ",5760,8.12836035730917,NA
"48241","Zfp784","ZNF784",4752,6.70589729478007,NA
"48242","Tbc1d13","TBC1D13",5403,7.62457135599678,NA
"48244","Gys1","GYS1",4586,6.47164246503817,NA
"48247","Zmym1","ZMYM1",5400,7.62033783497735,NA
"48251","Bcl2l10","",5561,7.84753679635353,NA
"48252","Cnga3","CNGA3",6253,8.82406897816914,NA
"48253","Mapk6","MAPK6",5630,7.94490777980046,NA
"48255","Zfp580","ZNF580",4180,5.89870595374173,NA
"48256","Endog","ENDOG",5003,7.0601018867392,NA
"48259","Patl2","PATL2",6094,8.59969236413925,NA
"48260","Myo7a","MYO7A",7040,9.93466265893344,NA
"48264","Leo1","LEO1",5669,7.99994355305307,NA
"48267","Zmym6","ZMYM6",5919,8.35273697133906,NA
"48268","Ppp1r12b","PPP1R12B",9056,12.7795887839916,"NASMC1 SMC2 "
"48269","Chrna1","CHRNA1",5215,7.35927070544572,NA
"48273","Klb","KLB",5644,7.96466421122448,NA
"48274","Tmod3","TMOD3",8693,12.2673327406404,NA
"48275","Epb41l1","EPB41L1",7836,11.057956902756,NA
"48276","Prkg2","PRKG2",8866,12.5114657860943,NA
"48278","Pcnt","PCNT",5265,7.42982938910292,NA
"48280","Tmem35b","TMEM35B",6285,8.86922653570975,NA
"48283","Dlgap3","DLGAP3",5316,7.50179924643326,NA
"48284","Kif15","KIF15",7626,10.7616104313958,NA
"48287","Rasal1","RASAL1",4978,7.0248225449106,NA
"48288","Smim12","SMIM12",4899,6.91333982473223,NA
"48293","Gja4","GJA4",4979,7.02623371858375,NA
"48295","Ube2t","UBE2T",5529,7.80237923881292,NA
"48296","Gjb3","GJB3",5439,7.67537360822996,NA
"48297","Gjb4","GJB4",5128,7.2364985958822,NA
"48298","Gjb5","GJB5",4813,6.79197888884185,NA
"48301","Lgr6","LGR6",7448,10.5104215175762,NA
"48302","Dtx1","DTX1",5011,7.07139127612435,NA
"48304","CK137956","C1orf94",4848,6.84136996740189,NA
"48305","Csmd2","CSMD2",4793,6.76375541537897,NA
"48308","Tmem42","TMEM42",4931,6.95849738227284,NA
"48310","Rpl9","",5543,7.82213567023694,NA
"48311","Tgm4","TGM4",4883,6.89076104596193,NA
"48312","Ptprv","",4495,6.34322566078207,NA
"48314","Hmgb4","HMGB4",4698,6.62969391643029,NA
"48316","Tmod2","TMOD2",7823,11.0396116450052,NA
"48317","Zscan20","ZSCAN20",4901,6.91616217207852,NA
"48318","Oas2","OAS2",4996,7.05022367102719,NA
"48321","2610028H24Rik","C21orf58",6298,8.88757179346062,NA
"48322","Creb1","CREB1",6089,8.59263649577353,NA
"48323","Tlr12","",4854,6.84983700944075,NA
"48324","Lias","LIAS",5539,7.81649097554436,NA
"48326","Phc2","PHC2",9566,13.4992873572951,NA
"48327","Ybey","YBEY",5717,8.06767988936398,NA
"48328","Mcm3ap","MCM3AP",5784,8.16222852546463,NA
"48332","Oas3","OAS3",4871,6.8738269618842,NA
"48334","Lysmd2","LYSMD2",5299,7.47780929398981,NA
"48335","Zdhhc3","ZDHHC3",5022,7.08691418652894,NA
"48337","Ugdh","UGDH",6549,9.24177638541975,NA
"48339","B2m","B2M",5058,7.13771643876212,NA
"48343","Trim69","TRIM69",5373,7.58223614580246,NA
"48344","Lss","LSS",5125,7.23226507486276,NA
"48346","Oas1e","OAS1",4316,6.0906255732893,NA
"48347","Exosc7","EXOSC7",4877,6.88229400392306,NA
"48348","Aar2","AAR2",4962,7.0022437661403,NA
"48349","A3galt2","A3GALT2",5911,8.34144758195391,NA
"48350","Rasgef1b","RASGEF1B",5503,7.76568872331118,NA
"48351","Zfp362","ZNF362",4656,6.57042462215825,NA
"48353","Terb2","TERB2",6089,8.59263649577353,NA
"48360","Scg3","SCG3",5534,7.80943510717864,NA
"48362","Trim62","TRIM62",4884,6.89217221963507,NA
"48363","Sord","SORD",5708,8.05497932630569,NA
"48364","Mettl21a","METTL21A",4936,6.96555325063856,NA
"48365","Azin2","AZIN2",5358,7.5610685407053,NA
"48368","Rgs19","RGS19",5208,7.34939248973371,NA
"48372","Slfn4","SLFN12",6062,8.55453480659865,NA
"48373","Slfn4","SLFN12L",6062,8.55453480659865,NA
"48376","Ptpn7","PTPN7",4556,6.42930725484385,NA
"48378","Spatc1l","SPATC1L",4958,6.99659907144772,NA
"48379","Meikin","MEIKIN",5935,8.37531575010937,NA
"48380","Clec3b","CLEC3B",4836,6.82443588332416,NA
"48385","Ftcd","FTCD",5436,7.67114008721053,NA
"48386","Cdcp1","CDCP1",5025,7.09114770754837,NA
"48389","Ak2","AK2",4946,6.97966498737,NA
"48390","Slfn3","SLFN12",5287,7.46087520991208,NA
"48391","Slfn3","SLFN12L",5287,7.46087520991208,NA
"48392","Smim14","SMIM14",9357,13.204352059608,NA
"48393","Ccnyl1","CCNYL1",5796,8.17916260954236,NA
"48396","Bmp5","BMP5",6379,9.00187686098528,NA
"48398","Tmem158","TMEM158",5176,7.3042349321931,NA
"48402","Slfn14","SLFN14",5562,7.84894797002667,NA
"48404","Col6a2","COL6A2",4724,6.66638443193204,NA
"48405","Lkaaear1","LKAAEAR1",5313,7.49756572541383,NA
"48406","Oas1c","OAS1",4858,6.85548170413333,NA
"48408","Lars2","LARS2",5763,8.13259387832861,NA
"48409","Duox2","DUOX2",4301,6.06945796819215,NA
"48411","Dnah2","DNAH2",6041,8.52490015946263,NA
"48412","Arl8a","ARL8A",5090,7.18287399630272,NA
"48416","Rnf19b","RNF19B",5107,7.20686394874617,NA
"48427","Fzd5","FZD5",5421,7.64997248211337,NA
"48429","Gpr37l1","GPR37L1",5144,7.2590773746525,NA
"48434","Spout1","SPOUT1",4492,6.33899213976264,NA
"48436","Oas1f","OAS1",7057,9.95865261137688,NA
"48437","Pou2f1","POU2F1",9265,13.0745240816787,NA
"48438","Tmem54","TMEM54",5576,7.86870440145069,NA
"48439","Fyco1","FYCO1",5353,7.55401267233958,NA
"48440","Oas1h","OAS1",6490,9.15851713870426,NA
"48441","Oas1g","OAS1",7077,9.98687608483976,NA
"48442","Cd177","CD177",5209,7.35080366340686,NA
"48443","Ube2k","UBE2K",6164,8.69847452125933,NA
"48444","Hpca","HPCA",5300,7.47922046766296,NA
"48446","Efnb3","EFNB3",4901,6.91616217207852,NA
"48447","Xcr1","XCR1",5277,7.44676347318064,NA
"48449","Ccr1","CCR1",5261,7.42418469441034,NA
"48453","Fnip1","FNIP1",9597,13.5430337411625,NA
"48454","Ccr3","CCR3",5317,7.5032104201064,NA
"48455","Col6a1","COL6A1",3988,5.62776060849809,"NASMC4 "
"48456","Ccr2","CCR2",6127,8.64626109535301,NA
"48458","Ccr5","CCR5",6011,8.48256494926831,NA
"48459","Ceacam10","CEACAM21",6311,8.90591705121149,NA
"48462","Pramel1","PRAMEF19",5315,7.50038807276011,NA
"48463","Pramel1","PRAMEF8",5315,7.50038807276011,NA
"48464","Pramel1","PRAMEF11",5315,7.50038807276011,NA
"48465","Pramel1","PRAMEF18",5315,7.50038807276011,NA
"48466","Pramel1","PRAMEF4",5315,7.50038807276011,NA
"48467","Pramel1","PRAMEF7",5315,7.50038807276011,NA
"48468","Pramel1","PRAMEF15",5315,7.50038807276011,NA
"48469","Pramel1","PRAMEF20",5315,7.50038807276011,NA
"48470","Pramel1","PRAMEF2",5315,7.50038807276011,NA
"48471","Pramel1","PRAMEF26",5315,7.50038807276011,NA
"48472","Pramel1","PRAMEF17",5315,7.50038807276011,NA
"48473","Pramel1","PRAMEF13",5315,7.50038807276011,NA
"48474","Pramel1","PRAMEF1",5315,7.50038807276011,NA
"48475","Pramel1","PRAMEF27",5315,7.50038807276011,NA
"48476","Pramel1","PRAMEF6",5315,7.50038807276011,NA
"48477","Pramel1","PRAMEF9",5315,7.50038807276011,NA
"48478","Pramel1","PRAMEF10",5315,7.50038807276011,NA
"48479","Pramel1","PRAMEF33",5315,7.50038807276011,NA
"48480","Pramel1","PRAMEF14",5315,7.50038807276011,NA
"48481","Pramel1","PRAMEF25",5315,7.50038807276011,NA
"48482","Pramel1","PRAMEF5",5315,7.50038807276011,NA
"48483","Pramel1","PRAMEF12",5315,7.50038807276011,NA
"48487","Ftl1","FTL",5387,7.60199257722648,NA
"48488","Duoxa2","DUOXA2",4204,5.93257412189718,NA
"48489","Oas1a","OAS1",5156,7.27601145873023,NA
"48490","2010315B03Rik","",5779,8.15517265709891,NA
"48492","Pramel12","PRAMEF19",5519,7.78826750208148,NA
"48493","Pramel12","PRAMEF8",5519,7.78826750208148,NA
"48494","Pramel12","PRAMEF11",5519,7.78826750208148,NA
"48495","Pramel12","PRAMEF18",5519,7.78826750208148,NA
"48496","Pramel12","PRAMEF4",5519,7.78826750208148,NA
"48497","Pramel12","PRAMEF7",5519,7.78826750208148,NA
"48498","Pramel12","PRAMEF15",5519,7.78826750208148,NA
"48499","Pramel12","PRAMEF20",5519,7.78826750208148,NA
"48500","Pramel12","PRAMEF2",5519,7.78826750208148,NA
"48501","Pramel12","PRAMEF26",5519,7.78826750208148,NA
"48502","Pramel12","PRAMEF17",5519,7.78826750208148,NA
"48503","Pramel12","PRAMEF13",5519,7.78826750208148,NA
"48504","Pramel12","PRAMEF1",5519,7.78826750208148,NA
"48505","Pramel12","PRAMEF27",5519,7.78826750208148,NA
"48506","Pramel12","PRAMEF6",5519,7.78826750208148,NA
"48507","Pramel12","PRAMEF9",5519,7.78826750208148,NA
"48508","Pramel12","PRAMEF10",5519,7.78826750208148,NA
"48509","Pramel12","PRAMEF33",5519,7.78826750208148,NA
"48510","Pramel12","PRAMEF14",5519,7.78826750208148,NA
"48511","Pramel12","PRAMEF25",5519,7.78826750208148,NA
"48512","Pramel12","PRAMEF5",5519,7.78826750208148,NA
"48513","Pramel12","PRAMEF12",5519,7.78826750208148,NA
"48515","Oas1d","OAS1",4650,6.56195758011939,NA
"48517","Oprl1","OPRL1",5372,7.58082497212932,NA
"48522","Sec11a","SEC11A",5562,7.84894797002667,NA
"48524","Tcaim","TCAIM",5869,8.28217828768187,NA
"48525","Pex12","PEX12",6052,8.54042306986721,NA
"48526","Oog4","PRAMEF19",5482,7.73605407617515,NA
"48527","Oog4","PRAMEF8",5482,7.73605407617515,NA
"48528","Oog4","PRAMEF11",5482,7.73605407617515,NA
"48529","Oog4","PRAMEF18",5482,7.73605407617515,NA
"48530","Oog4","PRAMEF4",5482,7.73605407617515,NA
"48531","Oog4","PRAMEF7",5482,7.73605407617515,NA
"48532","Oog4","PRAMEF15",5482,7.73605407617515,NA
"48533","Oog4","PRAMEF20",5482,7.73605407617515,NA
"48534","Oog4","PRAMEF2",5482,7.73605407617515,NA
"48535","Oog4","PRAMEF26",5482,7.73605407617515,NA
"48536","Oog4","PRAMEF17",5482,7.73605407617515,NA
"48537","Oog4","PRAMEF13",5482,7.73605407617515,NA
"48538","Oog4","PRAMEF1",5482,7.73605407617515,NA
"48539","Oog4","PRAMEF27",5482,7.73605407617515,NA
"48540","Oog4","PRAMEF6",5482,7.73605407617515,NA
"48541","Oog4","PRAMEF9",5482,7.73605407617515,NA
"48542","Oog4","PRAMEF10",5482,7.73605407617515,NA
"48543","Oog4","PRAMEF33",5482,7.73605407617515,NA
"48544","Oog4","PRAMEF14",5482,7.73605407617515,NA
"48545","Oog4","PRAMEF25",5482,7.73605407617515,NA
"48546","Oog4","PRAMEF5",5482,7.73605407617515,NA
"48547","Oog4","PRAMEF12",5482,7.73605407617515,NA
"48548","Pds5a","PDS5A",5473,7.72335351311686,NA
"48553","Pcbp3","PCBP3",7889,11.1327491074327,NA
"48554","Gm13043","PRAMEF19",5624,7.9364407377616,NA
"48555","Gm13043","PRAMEF8",5624,7.9364407377616,NA
"48556","Gm13043","PRAMEF11",5624,7.9364407377616,NA
"48557","Gm13043","PRAMEF18",5624,7.9364407377616,NA
"48558","Gm13043","PRAMEF4",5624,7.9364407377616,NA
"48559","Gm13043","PRAMEF7",5624,7.9364407377616,NA
"48560","Gm13043","PRAMEF15",5624,7.9364407377616,NA
"48561","Gm13043","PRAMEF20",5624,7.9364407377616,NA
"48562","Gm13043","PRAMEF2",5624,7.9364407377616,NA
"48563","Gm13043","PRAMEF26",5624,7.9364407377616,NA
"48564","Gm13043","PRAMEF17",5624,7.9364407377616,NA
"48565","Gm13043","PRAMEF13",5624,7.9364407377616,NA
"48566","Gm13043","PRAMEF1",5624,7.9364407377616,NA
"48567","Gm13043","PRAMEF27",5624,7.9364407377616,NA
"48568","Gm13043","PRAMEF6",5624,7.9364407377616,NA
"48569","Gm13043","PRAMEF9",5624,7.9364407377616,NA
"48570","Gm13043","PRAMEF10",5624,7.9364407377616,NA
"48571","Gm13043","PRAMEF33",5624,7.9364407377616,NA
"48572","Gm13043","PRAMEF14",5624,7.9364407377616,NA
"48573","Gm13043","PRAMEF25",5624,7.9364407377616,NA
"48574","Gm13043","PRAMEF5",5624,7.9364407377616,NA
"48575","Gm13043","PRAMEF12",5624,7.9364407377616,NA
"48576","Gm35549","",5158,7.27883380607651,NA
"48599","Gm13057","PRAMEF19",5738,8.09731453650001,NA
"48600","Gm13057","PRAMEF8",5738,8.09731453650001,NA
"48601","Gm13057","PRAMEF11",5738,8.09731453650001,NA
"48602","Gm13057","PRAMEF18",5738,8.09731453650001,NA
"48603","Gm13057","PRAMEF4",5738,8.09731453650001,NA
"48604","Gm13057","PRAMEF7",5738,8.09731453650001,NA
"48605","Gm13057","PRAMEF15",5738,8.09731453650001,NA
"48606","Gm13057","PRAMEF20",5738,8.09731453650001,NA
"48607","Gm13057","PRAMEF2",5738,8.09731453650001,NA
"48608","Gm13057","PRAMEF26",5738,8.09731453650001,NA
"48609","Gm13057","PRAMEF17",5738,8.09731453650001,NA
"48610","Gm13057","PRAMEF13",5738,8.09731453650001,NA
"48611","Gm13057","PRAMEF1",5738,8.09731453650001,NA
"48612","Gm13057","PRAMEF27",5738,8.09731453650001,NA
"48613","Gm13057","PRAMEF6",5738,8.09731453650001,NA
"48614","Gm13057","PRAMEF9",5738,8.09731453650001,NA
"48615","Gm13057","PRAMEF10",5738,8.09731453650001,NA
"48616","Gm13057","PRAMEF33",5738,8.09731453650001,NA
"48617","Gm13057","PRAMEF14",5738,8.09731453650001,NA
"48618","Gm13057","PRAMEF25",5738,8.09731453650001,NA
"48619","Gm13057","PRAMEF5",5738,8.09731453650001,NA
"48620","Gm13057","PRAMEF12",5738,8.09731453650001,NA
"48621","Zfp445","ZNF445",5968,8.42188448132312,NA
"48622","Pramel20","PRAMEF19",5357,7.55965736703216,NA
"48623","Pramel20","PRAMEF8",5357,7.55965736703216,NA
"48624","Pramel20","PRAMEF11",5357,7.55965736703216,NA
"48625","Pramel20","PRAMEF18",5357,7.55965736703216,NA
"48626","Pramel20","PRAMEF4",5357,7.55965736703216,NA
"48627","Pramel20","PRAMEF7",5357,7.55965736703216,NA
"48628","Pramel20","PRAMEF15",5357,7.55965736703216,NA
"48629","Pramel20","PRAMEF20",5357,7.55965736703216,NA
"48630","Pramel20","PRAMEF2",5357,7.55965736703216,NA
"48631","Pramel20","PRAMEF26",5357,7.55965736703216,NA
"48632","Pramel20","PRAMEF17",5357,7.55965736703216,NA
"48633","Pramel20","PRAMEF13",5357,7.55965736703216,NA
"48634","Pramel20","PRAMEF1",5357,7.55965736703216,NA
"48635","Pramel20","PRAMEF27",5357,7.55965736703216,NA
"48636","Pramel20","PRAMEF6",5357,7.55965736703216,NA
"48637","Pramel20","PRAMEF9",5357,7.55965736703216,NA
"48638","Pramel20","PRAMEF10",5357,7.55965736703216,NA
"48639","Pramel20","PRAMEF33",5357,7.55965736703216,NA
"48640","Pramel20","PRAMEF14",5357,7.55965736703216,NA
"48641","Pramel20","PRAMEF25",5357,7.55965736703216,NA
"48642","Pramel20","PRAMEF5",5357,7.55965736703216,NA
"48643","Pramel20","PRAMEF12",5357,7.55965736703216,NA
"48644","Wrap53","WRAP53",4469,6.30653514528033,NA
"48648","Efcab7","EFCAB7",6014,8.48679847028774,NA
"48650","Zfp568","",6102,8.61098175352441,NA
"48652","Pgm1","PGM1",8566,12.0881136841511,NA
"48660","Zkscan7","ZKSCAN7",5817,8.20879725667838,NA
"48661","Gm884","LRRC37A2",5093,7.18710751732216,NA
"48662","Gm884","LRRC37A3",5093,7.18710751732216,NA
"48663","Gm884","LRRC37A",5093,7.18710751732216,NA
"48664","Gm884","LRRC37B",5093,7.18710751732216,NA
"48665","Duoxa1","DUOXA1",5854,8.26101068258471,NA
"48670","Zfp105","ZNF35",5470,7.71911999209743,NA
"48672","Tmem51","TMEM51",5227,7.37620478952345,NA
"48680","Lyzl6","LYZL6",5081,7.17017343324443,NA
"48682","Rph3a","RPH3A",4702,6.63533861112287,NA
"48685","1110059G10Rik","KIAA1143",5400,7.62033783497735,NA
"48686","Kazn","KAZN",4387,6.19081890408253,NA
"48688","Rprml","RPRML",4760,6.71718668416522,NA
"48690","Duox1","DUOX1",4845,6.83713644638246,NA
"48692","Gosr2","",5122,7.22803155384333,NA
"48693","Gosr2","GOSR2",5122,7.22803155384333,NA
"48695","Zfp14","ZFP14",5690,8.0295782001891,NA
"48696","Limd1","LIMD1",5239,7.39313887360117,NA
"48697","Slc19a1","SLC19A1",4662,6.57889166419711,NA
"48700","Zfp592","ZNF592",5463,7.70924177638542,NA
"48702","Sacm1l","SACM1L",5563,7.85035914369982,NA
"48704","Wnt9b","WNT9B",4676,6.59864809562113,NA
"48705","Wnt3","WNT3",4370,6.16682895163908,NA
"48707","Trp53","TP53",4241,5.98478754780351,NA
"48709","Etl4","KIAA1217",17540,24.751986226945,NA
"48710","Lypd4","LYPD4",4786,6.75387719966696,NA
"48711","Hnrnpd","HNRNPD",6006,8.47550908090259,NA
"48712","Bax","BAX",5622,7.93361839041531,NA
"48718","Slc6a20b","SLC6A20",5750,8.11424862057773,NA
"48722","Col18a1","COL18A1",10273,14.4969871442078,NA
"48723","Tstd3","",6107,8.61803762189013,NA
"48725","Rad23b","RAD23B",5840,8.24125425116069,NA
"48726","Alpk3","ALPK3",4617,6.51538884890563,NA
"48727","Slc6a20a","SLC6A20",6028,8.50655490171175,NA
"48731","Dmrtc2","DMRTC2",4775,6.73835428926238,NA
"48736","Klf4","KLF4",5569,7.85882618573868,NA
"48737","Dhdh","DHDH",5093,7.18710751732216,NA
"48741","Pnisr","PNISR",6063,8.55594598027179,NA
"48745","Plekhm3","PLEKHM3",5416,7.64291661374765,NA
"48746","Zfp82","ZFP82",8133,11.4770754836798,NA
"48747","Ccr9","CCR9",10227,14.4320731552432,NA
"48749","N4bp2","N4BP2",5442,7.6796071292494,NA
"48751","Lztfl1","LZTFL1",5677,8.01123294243823,NA
"48752","Capn5","CAPN5",7284,10.2789890351806,NA
"48760","Elf3","ELF3",4360,6.15271721490764,NA
"48761","Atp1b2","ATP1B2",5013,7.07421362347064,NA
"48766","Rhoh","RHOH",6544,9.23472051705403,NA
"48768","Chrna9","CHRNA9",8626,12.1727841045397,NA
"48769","Shbg","SHBG",5128,7.2364985958822,NA
"48770","Nsf","NSF",8232,11.616781677321,NA
"48771","Hnrnpdl","HNRNPDL",5390,7.60622609824591,NA
"48772","Dusp27","STYXL2",5443,7.68101830292254,NA
"48773","U2af2","U2AF2",5113,7.21533099078504,NA
"48781","Actl7b","ACTL7B",4947,6.98107616104314,NA
"48782","Akr1cl","",6064,8.55735715394494,NA
"48783","Cxcr6","CXCR6",4858,6.85548170413333,NA
"48785","Actl7a","ACTL7A",5316,7.50179924643326,NA
"48786","Mmp10","",5729,8.08461397344171,NA
"48787","Coq3","COQ3",5485,7.74028759719459,NA
"48788","Mmp8","MMP8",5671,8.00276590039936,NA
"48791","Ptpn11","PTPN11",5352,7.55260149866644,NA
"48792","Faxc","FAXC",5508,7.7727445916769,NA
"48793","Mmp27","MMP27",5847,8.2511324668727,NA
"48795","Gpa33","GPA33",5409,7.63303839803565,NA
"48799","Fbxl4","FBXL4",5250,7.40866178400576,NA
"48800","Mmp1a","MMP1",5764,8.13400505200175,NA
"48803","Jrkl","JRKL",5820,8.21303077769781,NA
"48808","Cryge","",6036,8.5178442910969,NA
"48811","Omp","OMP",4386,6.18940773040938,NA
"48813","Ccdc82","CCDC82",5807,8.19468551994694,NA
"48815","Sat2","SAT2",5147,7.26331089567193,NA
"48816","Zfp566","ZNF566",5323,7.51167746214527,NA
"48819","Crygd","",5864,8.27512241931615,NA
"48824","B3gnt6","B3GNT6",5560,7.84612562268038,NA
"48826","Elp1","ELP1",4796,6.7679889363984,NA
"48827","Zfp260","ZNF260",5521,7.79108984942777,NA
