"","X","mgi_symbol","hsapiens_homolog_associated_gene_name","Associated_Myh11_TFs","Frequency","X..of.Myh11.TFs.that.bind.Mouse.gene.s.PPR"
"8673",8673,"Stard9","",NA,748,7.71134020618557
"8888",8888,"Ezr","EZR",NA,748,7.71134020618557
"8907",8907,"Olfr1444","OR5B21",NA,748,7.71134020618557
"9199",9199,"Galnt16","GALNT16",NA,748,7.71134020618557
"9524",9524,"Slc25a29","SLC25A29",NA,748,7.71134020618557
"10745",10745,"Ptgr2","",NA,748,7.71134020618557
"10746",10746,"Ptgr2","PTGR2",NA,748,7.71134020618557
"11027",11027,"Zfx","ZFY",NA,748,7.71134020618557
"11456",11456,"Gli3","GLI3",NA,748,7.71134020618557
"11956",11956,"Pld4","PLD4",NA,748,7.71134020618557
"14175",14175,"Rhox9","",NA,748,7.71134020618557
"14433",14433,"Lrp4","LRP4",NA,748,7.71134020618557
"14494",14494,"Zcchc10","ZCCHC10",NA,748,7.71134020618557
"14629",14629,"Vwa5b1","VWA5B1",NA,748,7.71134020618557
"14734",14734,"Krt84","KRT84",NA,748,7.71134020618557
"15364",15364,"Pinlyp","PINLYP",NA,748,7.71134020618557
"15848",15848,"Insl5","INSL5",NA,748,7.71134020618557
"17519",17519,"Spem2","SPEM2",NA,748,7.71134020618557
"18608",18608,"Cnot8","CNOT8",NA,748,7.71134020618557
"19054",19054,"Lysmd2","LYSMD2",NA,748,7.71134020618557
"19254",19254,"Tcn2","TCN2",NA,748,7.71134020618557
"19917",19917,"Alg2","ALG2",NA,748,7.71134020618557
"19942",19942,"Mrps23","MRPS23",NA,748,7.71134020618557
"20072",20072,"Mcm7","MCM7",NA,748,7.71134020618557
"20568",20568,"Tob1","TOB1",NA,748,7.71134020618557
"21794",21794,"Pla2r1","PLA2R1",NA,748,7.71134020618557
"147",147,"Prrc1","PRRC1",NA,747,7.70103092783505
"271",271,"Scaf4","SCAF4",NA,747,7.70103092783505
"665",665,"Gm15091","",NA,747,7.70103092783505
"1307",1307,"Rhox2f","",NA,747,7.70103092783505
"2433",2433,"Prlhr","PRLHR",NA,747,7.70103092783505
"3352",3352,"Ifit1bl2","IFIT1B",NA,747,7.70103092783505
"3353",3353,"Ifit1","IFIT1B",NA,747,7.70103092783505
"3381",3381,"Atxn2l","ATXN2L",NA,747,7.70103092783505
"3532",3532,"Grb7","GRB7",NA,747,7.70103092783505
"3988",3988,"Ranbp3","RANBP3",NA,747,7.70103092783505
"4090",4090,"Tpo","TPO",NA,747,7.70103092783505
"4199",4199,"Vps53","VPS53",NA,747,7.70103092783505
"4225",4225,"Alkal2","ALKAL2",NA,747,7.70103092783505
"4317",4317,"Rtn4r","RTN4R",NA,747,7.70103092783505
"5115",5115,"Nt5el","",NA,747,7.70103092783505
"6271",6271,"Setd1b","SETD1B",NA,747,7.70103092783505
"7242",7242,"Prelid1","PRELID1",NA,747,7.70103092783505
"8622",8622,"Tk1","TK1",NA,747,7.70103092783505
"9743",9743,"Ghrhr","GHRHR",NA,747,7.70103092783505
"11645",11645,"Cdh24","CDH24",NA,747,7.70103092783505
"11856",11856,"Tmem52","TMEM52",NA,747,7.70103092783505
"12013",12013,"Siah2","SIAH2",NA,747,7.70103092783505
"13476",13476,"Ccdc24","CCDC24",NA,747,7.70103092783505
"13548",13548,"Bean1","BEAN1",NA,747,7.70103092783505
"13604",13604,"Gng12","GNG12",NA,747,7.70103092783505
"13706",13706,"Lhfpl4","LHFPL4",NA,747,7.70103092783505
"13786",13786,"AI413582","SMIM29",NA,747,7.70103092783505
"14007",14007,"Lrrc17","LRRC17",NA,747,7.70103092783505
"14104",14104,"Ripk3","RIPK3",NA,747,7.70103092783505
"14184",14184,"St7l","ST7L",NA,747,7.70103092783505
"14253",14253,"Btbd35f23","",NA,747,7.70103092783505
"15270",15270,"Pnp2","PNP",NA,747,7.70103092783505
"15707",15707,"Gbx1","GBX1",NA,747,7.70103092783505
"16048",16048,"Tmem213","TMEM213",NA,747,7.70103092783505
"16809",16809,"Zfp268","",NA,747,7.70103092783505
"17083",17083,"Amy2a5","",NA,747,7.70103092783505
"17885",17885,"Rad23b","RAD23B",NA,747,7.70103092783505
"18078",18078,"Vmn2r49","",NA,747,7.70103092783505
"18572",18572,"Eif1b","EIF1B",NA,747,7.70103092783505
"18660",18660,"Bpnt2","BPNT2",NA,747,7.70103092783505
"18954",18954,"Zfp526","ZNF526",NA,747,7.70103092783505
"19185",19185,"Adam1a","",NA,747,7.70103092783505
"19604",19604,"Gba2","GBA2",NA,747,7.70103092783505
"20204",20204,"Cyp2w1","CYP2W1",NA,747,7.70103092783505
"20655",20655,"Nlrp1a","NLRP1",NA,747,7.70103092783505
"20785",20785,"Olfr622","",NA,747,7.70103092783505
"20888",20888,"Hras","HRAS",NA,747,7.70103092783505
"20898",20898,"Spdye4b","SPDYE10",NA,747,7.70103092783505
"20899",20899,"Spdye4b","SPDYE16",NA,747,7.70103092783505
"20900",20900,"Spdye4b","SPDYE2B",NA,747,7.70103092783505
"20901",20901,"Spdye4b","SPDYE21",NA,747,7.70103092783505
"20902",20902,"Spdye4b","SPDYE2",NA,747,7.70103092783505
"20903",20903,"Spdye4b","SPDYE15",NA,747,7.70103092783505
"20904",20904,"Spdye4b","SPDYE9",NA,747,7.70103092783505
"20905",20905,"Spdye4b","SPDYE13",NA,747,7.70103092783505
"20906",20906,"Spdye4b","SPDYE14",NA,747,7.70103092783505
"20907",20907,"Spdye4b","SPDYE18",NA,747,7.70103092783505
"20908",20908,"Spdye4b","SPDYE17",NA,747,7.70103092783505
"20909",20909,"Spdye4b","SPDYE5",NA,747,7.70103092783505
"20910",20910,"Spdye4b","SPDYE8",NA,747,7.70103092783505
"20911",20911,"Spdye4b","SPDYE1",NA,747,7.70103092783505
"20912",20912,"Spdye4b","SPDYE11",NA,747,7.70103092783505
"20913",20913,"Spdye4b","SPDYE4",NA,747,7.70103092783505
"20914",20914,"Spdye4b","SPDYE3",NA,747,7.70103092783505
"20915",20915,"Spdye4b","SPDYE6",NA,747,7.70103092783505
"20916",20916,"Spdye4b","SPDYE12",NA,747,7.70103092783505
"349",349,"Cnih2","CNIH2",NA,746,7.69072164948454
"916",916,"B3galnt1","B3GALNT1",NA,746,7.69072164948454
"933",933,"Vmn1r214","",NA,746,7.69072164948454
"1749",1749,"Smn1","SMN2",NA,746,7.69072164948454
"1750",1750,"Smn1","SMN1",NA,746,7.69072164948454
"3009",3009,"Clu","CLU",NA,746,7.69072164948454
"3030",3030,"Guk1","GUK1",NA,746,7.69072164948454
"3463",3463,"Klk8","KLK8",NA,746,7.69072164948454
"3958",3958,"Cdc16","CDC16",NA,746,7.69072164948454
"4369",4369,"Sat1","SAT1",NA,746,7.69072164948454
"4579",4579,"Sf3b3","SF3B3",NA,746,7.69072164948454
"4758",4758,"Vipr2","VIPR2",NA,746,7.69072164948454
"4796",4796,"Tbc1d12","TBC1D12",NA,746,7.69072164948454
"5657",5657,"Tfcp2l1","TFCP2L1",NA,746,7.69072164948454
"6035",6035,"Ly6a","",NA,746,7.69072164948454
"6762",6762,"Jkamp","JKAMP",NA,746,7.69072164948454
"7160",7160,"Lrp2","LRP2",NA,746,7.69072164948454
"9288",9288,"Rgp1","RGP1",NA,746,7.69072164948454
"9328",9328,"Arhgef40","ARHGEF40",NA,746,7.69072164948454
"9485",9485,"Fndc9","FNDC9",NA,746,7.69072164948454
"9486",9486,"Fndc9","",NA,746,7.69072164948454
"10068",10068,"Caps2","CAPS2",NA,746,7.69072164948454
"10119",10119,"Ndst2","",NA,746,7.69072164948454
"10120",10120,"Ndst2","NDST2",NA,746,7.69072164948454
"10203",10203,"Fthl17a","",NA,746,7.69072164948454
"12236",12236,"Cts6","",NA,746,7.69072164948454
"12536",12536,"Lin52","LIN52",NA,746,7.69072164948454
"14009",14009,"Gcgr","GCGR",NA,746,7.69072164948454
"15053",15053,"Rab5if","RAB5IF",NA,746,7.69072164948454
"15255",15255,"F2","F2",NA,746,7.69072164948454
"16124",16124,"Vmn1r61","",NA,746,7.69072164948454
"16127",16127,"Clec2l","CLEC2L",NA,746,7.69072164948454
"16131",16131,"Gm27021","C16orf74",NA,746,7.69072164948454
"17169",17169,"Rpl18","RPL18",NA,746,7.69072164948454
"17285",17285,"Rasl10b","RASL10B",NA,746,7.69072164948454
"17375",17375,"Lsm10","LSM10",NA,746,7.69072164948454
"18233",18233,"Pramel42","PRAMEF20",NA,746,7.69072164948454
"18234",18234,"Pramel42","PRAMEF10",NA,746,7.69072164948454
"18235",18235,"Pramel42","PRAMEF12",NA,746,7.69072164948454
"18236",18236,"Pramel42","PRAMEF26",NA,746,7.69072164948454
"18237",18237,"Pramel42","PRAMEF18",NA,746,7.69072164948454
"18238",18238,"Pramel42","PRAMEF14",NA,746,7.69072164948454
"18239",18239,"Pramel42","PRAMEF9",NA,746,7.69072164948454
"18240",18240,"Pramel42","PRAMEF1",NA,746,7.69072164948454
"18241",18241,"Pramel42","PRAMEF4",NA,746,7.69072164948454
"18242",18242,"Pramel42","PRAMEF33",NA,746,7.69072164948454
"18243",18243,"Pramel42","PRAMEF17",NA,746,7.69072164948454
"18244",18244,"Pramel42","PRAMEF15",NA,746,7.69072164948454
"18245",18245,"Pramel42","PRAMEF25",NA,746,7.69072164948454
"18246",18246,"Pramel42","PRAMEF6",NA,746,7.69072164948454
"18247",18247,"Pramel42","PRAMEF13",NA,746,7.69072164948454
"18248",18248,"Pramel42","PRAMEF2",NA,746,7.69072164948454
"18249",18249,"Pramel42","PRAMEF27",NA,746,7.69072164948454
"18250",18250,"Pramel42","PRAMEF5",NA,746,7.69072164948454
"18251",18251,"Pramel42","PRAMEF11",NA,746,7.69072164948454
"18252",18252,"Pramel42","PRAMEF8",NA,746,7.69072164948454
"18253",18253,"Pramel42","PRAMEF19",NA,746,7.69072164948454
"18254",18254,"Pramel42","PRAMEF7",NA,746,7.69072164948454
"18602",18602,"Ucp3","UCP3",NA,746,7.69072164948454
"18606",18606,"Plekha1","PLEKHA1",NA,746,7.69072164948454
"18624",18624,"Etv2","ETV2",NA,746,7.69072164948454
"18786",18786,"Ss18l2","SS18L2",NA,746,7.69072164948454
"18925",18925,"Pomgnt2","POMGNT2",NA,746,7.69072164948454
"18946",18946,"Ano10","ANO10",NA,746,7.69072164948454
"21227",21227,"Slc25a22","SLC25A22",NA,746,7.69072164948454
"21419",21419,"Olfr1110","",NA,746,7.69072164948454
"365",365,"Klc2","KLC2",NA,745,7.68041237113402
"1906",1906,"Cog8","COG8",NA,745,7.68041237113402
"1907",1907,"Cog8","",NA,745,7.68041237113402
"2647",2647,"Olfr1233","",NA,745,7.68041237113402
"3196",3196,"Pten","PTEN",NA,745,7.68041237113402
"3200",3200,"Sult2a3","SULT2A1",NA,745,7.68041237113402
"3327",3327,"Ccn6","CCN6",NA,745,7.68041237113402
"3630",3630,"Scyl2","SCYL2",NA,745,7.68041237113402
"4750",4750,"Stimate","STIMATE",NA,745,7.68041237113402
"4751",4751,"Stimate","STIMATE-MUSTN1",NA,745,7.68041237113402
"5073",5073,"4930558C23Rik","CTXND2",NA,745,7.68041237113402
"5261",5261,"Trim3","TRIM3",NA,745,7.68041237113402
"5641",5641,"Josd2","JOSD2",NA,745,7.68041237113402
"6877",6877,"Mrpl51","MRPL51",NA,745,7.68041237113402
"7228",7228,"Bpifa2","BPIFA2",NA,745,7.68041237113402
"7459",7459,"Psmc4","PSMC4",NA,745,7.68041237113402
"7563",7563,"Ulk3","ULK3",NA,745,7.68041237113402
"7585",7585,"Txndc5","TXNDC5",NA,745,7.68041237113402
"7692",7692,"Cdk5rap1","CDK5RAP1",NA,745,7.68041237113402
"8015",8015,"Fut4","FUT4",NA,745,7.68041237113402
"8355",8355,"Coch","COCH",NA,745,7.68041237113402
"8619",8619,"Hps6","HPS6",NA,745,7.68041237113402
"9436",9436,"Il23a","IL23A",NA,745,7.68041237113402
"9775",9775,"Hsd3b2","HSD3B1",NA,745,7.68041237113402
"9776",9776,"Hsd3b2","HSD3B2",NA,745,7.68041237113402
"9889",9889,"Phlda1","PHLDA1",NA,745,7.68041237113402
"11206",11206,"Trappc4","TRAPPC4",NA,745,7.68041237113402
"11392",11392,"Rps25","RPS25",NA,745,7.68041237113402
"12186",12186,"Cmtm5","CMTM5",NA,745,7.68041237113402
"12946",12946,"Atf4","ATF4",NA,745,7.68041237113402
"13118",13118,"Bcl2l15","BCL2L15",NA,745,7.68041237113402
"13132",13132,"Zbtb9","ZBTB9",NA,745,7.68041237113402
"13269",13269,"Nat8f5","NAT8B",NA,745,7.68041237113402
"13270",13270,"Nat8f5","NAT8",NA,745,7.68041237113402
"14139",14139,"Ciao2b","CIAO2B",NA,745,7.68041237113402
"14644",14644,"Patl2","PATL2",NA,745,7.68041237113402
"14733",14733,"Terb2","TERB2",NA,745,7.68041237113402
"14754",14754,"Isyna1","ISYNA1",NA,745,7.68041237113402
"15311",15311,"Slc25a39","SLC25A39",NA,745,7.68041237113402
"15546",15546,"Gm12886","",NA,745,7.68041237113402
"16786",16786,"Cxcl1","",NA,745,7.68041237113402
"17896",17896,"Nmrk2","NMRK2",NA,745,7.68041237113402
"18053",18053,"Ncs1","NCS1",NA,745,7.68041237113402
"19376",19376,"Acsm5","ACSM5",NA,745,7.68041237113402
"19487",19487,"Mal","MAL",NA,745,7.68041237113402
"20413",20413,"Tmed2","TMED2",NA,745,7.68041237113402
"21168",21168,"Cluh","CLUH",NA,745,7.68041237113402
"21407",21407,"Olfr1107","",NA,745,7.68041237113402
"139",139,"Smc5","SMC5",NA,744,7.6701030927835
"411",411,"Pspc1","PSPC1",NA,744,7.6701030927835
"1052",1052,"Gpr17","GPR17",NA,744,7.6701030927835
"1253",1253,"Olfr325","OR2T29",NA,744,7.6701030927835
"1254",1254,"Olfr325","OR2T4",NA,744,7.6701030927835
"1255",1255,"Olfr325","OR2T5",NA,744,7.6701030927835
"2245",2245,"Sox21","SOX21",NA,744,7.6701030927835
"3844",3844,"Prl4a1","PRL",NA,744,7.6701030927835
"3872",3872,"Oacyl","",NA,744,7.6701030927835
"4267",4267,"Khsrp","KHSRP",NA,744,7.6701030927835
"4435",4435,"Wipf2","WIPF2",NA,744,7.6701030927835
"4475",4475,"Btbd35f20","",NA,744,7.6701030927835
"5128",5128,"Hal","HAL",NA,744,7.6701030927835
"5931",5931,"Bhlhb9","BHLHB9",NA,744,7.6701030927835
"5932",5932,"Bhlhb9","ARMCX5-GPRASP2",NA,744,7.6701030927835
"6029",6029,"Lgals12","LGALS12",NA,744,7.6701030927835
"6972",6972,"Il1rapl2","IL1RAPL2",NA,744,7.6701030927835
"7029",7029,"Bpifb2","BPIFB2",NA,744,7.6701030927835
"7751",7751,"Ankrd34c","ANKRD34C",NA,744,7.6701030927835
"8368",8368,"Clcn2","CLCN2",NA,744,7.6701030927835
"8789",8789,"A430005L14Rik","C1orf174",NA,744,7.6701030927835
"9666",9666,"Ina","INA",NA,744,7.6701030927835
"9845",9845,"Olfr871","",NA,744,7.6701030927835
"9991",9991,"Spag17","SPAG17",NA,744,7.6701030927835
"10192",10192,"Orai3","ORAI3",NA,744,7.6701030927835
"10484",10484,"Jmjd8","JMJD8",NA,744,7.6701030927835
"12299",12299,"Gm550","",NA,744,7.6701030927835
"12383",12383,"Suco","SUCO",NA,744,7.6701030927835
"12824",12824,"Sox14","SOX14",NA,744,7.6701030927835
"13158",13158,"Aurkaip1","AURKAIP1",NA,744,7.6701030927835
"13490",13490,"Ddb2","DDB2",NA,744,7.6701030927835
"13622",13622,"Dph2","DPH2",NA,744,7.6701030927835
"14310",14310,"Dao","DAO",NA,744,7.6701030927835
"15839",15839,"Pttg1ip","",NA,744,7.6701030927835
"15932",15932,"Cd209a","CD209",NA,744,7.6701030927835
"17201",17201,"Sprr1b","",NA,744,7.6701030927835
"17329",17329,"Mex3d","MEX3D",NA,744,7.6701030927835
"18867",18867,"Gh","CSH1",NA,744,7.6701030927835
"18868",18868,"Gh","",NA,744,7.6701030927835
"18869",18869,"Gh","GH2",NA,744,7.6701030927835
"18870",18870,"Gh","CSH2",NA,744,7.6701030927835
"18871",18871,"Gh","GH1",NA,744,7.6701030927835
"18872",18872,"Gh","CSHL1",NA,744,7.6701030927835
"19140",19140,"Ptrh2","PTRH2",NA,744,7.6701030927835
"20444",20444,"Mrps17","",NA,744,7.6701030927835
"20445",20445,"Mrps17","MRPS17",NA,744,7.6701030927835
"20643",20643,"B4galt5","B4GALT5",NA,744,7.6701030927835
"20644",20644,"H2az2","H2AZ2",NA,744,7.6701030927835
"21491",21491,"Olfr1134","",NA,744,7.6701030927835
"21577",21577,"Entr1","ENTR1",NA,744,7.6701030927835
"21579",21579,"Zfp770","ZNF770",NA,744,7.6701030927835
"21719",21719,"Nanp","NANP",NA,744,7.6701030927835
"198",198,"Isoc1","ISOC1",NA,743,7.65979381443299
"837",837,"Eif5","EIF5",NA,743,7.65979381443299
"1132",1132,"Rhox4a","",NA,743,7.65979381443299
"1376",1376,"Xpo1","XPO1",NA,743,7.65979381443299
"1564",1564,"Pla2g15","PLA2G15",NA,743,7.65979381443299
"2078",2078,"Ube2l3","UBE2L5",NA,743,7.65979381443299
"2470",2470,"Abca17","",NA,743,7.65979381443299
"3592",3592,"Zfp648","ZNF648",NA,743,7.65979381443299
"3617",3617,"Tubgcp6","TUBGCP6",NA,743,7.65979381443299
"4297",4297,"Slc25a23","SLC25A23",NA,743,7.65979381443299
"4362",4362,"Slc10a4","SLC10A4",NA,743,7.65979381443299
"5389",5389,"Aspdh","ASPDH",NA,743,7.65979381443299
"5823",5823,"Arl13b","ARL13B",NA,743,7.65979381443299
"6120",6120,"Ly6g","",NA,743,7.65979381443299
"7984",7984,"Gpr3","GPR3",NA,743,7.65979381443299
"8294",8294,"Tnfrsf11b","TNFRSF11B",NA,743,7.65979381443299
"8681",8681,"Skint5","",NA,743,7.65979381443299
"10089",10089,"4930523C07Rik","KIAA0040",NA,743,7.65979381443299
"10233",10233,"Ppp1r13l","PPP1R13L",NA,743,7.65979381443299
"10983",10983,"Vstm4","VSTM4",NA,743,7.65979381443299
"11503",11503,"Itga7","ITGA7",NA,743,7.65979381443299
"11858",11858,"Zfp664","ZNF664",NA,743,7.65979381443299
"13558",13558,"Thumpd3","THUMPD3",NA,743,7.65979381443299
"14649",14649,"Snapc5","SNAPC5",NA,743,7.65979381443299
"14904",14904,"Slc66a1","SLC66A1",NA,743,7.65979381443299
"14924",14924,"Akr7a5","AKR7L",NA,743,7.65979381443299
"17153",17153,"S100a4","S100A4",NA,743,7.65979381443299
"17241",17241,"Lce1f","",NA,743,7.65979381443299
"18039",18039,"Fzr1","FZR1",NA,743,7.65979381443299
"19590",19590,"Odr4","ODR4",NA,743,7.65979381443299
"20045",20045,"Gjc3","GJC3",NA,743,7.65979381443299
"20161",20161,"4930544D05Rik","C17orf107",NA,743,7.65979381443299
"20282",20282,"Brat1","BRAT1",NA,743,7.65979381443299
"20328",20328,"Igsf6","IGSF6",NA,743,7.65979381443299
"20468",20468,"Gusb","GUSB",NA,743,7.65979381443299
"20478",20478,"Cd300c2","CD300C",NA,743,7.65979381443299
"21493",21493,"Vapb","VAPB",NA,743,7.65979381443299
"21695",21695,"Apmap","APMAP",NA,743,7.65979381443299
"21849",21849,"Spag4","SPAG4",NA,743,7.65979381443299
"626",626,"Fos","FOS",NA,742,7.64948453608247
"1602",1602,"Serpinf2","SERPINF2",NA,742,7.64948453608247
"1645",1645,"Fam13b","FAM13B",NA,742,7.64948453608247
"1840",1840,"Slc1a1","SLC1A1",NA,742,7.64948453608247
"1959",1959,"Nt5dc3","NT5DC3",NA,742,7.64948453608247
"2164",2164,"Lrrd1","LRRD1",NA,742,7.64948453608247
"3183",3183,"Tmem71","TMEM71",NA,742,7.64948453608247
"3962",3962,"Catsperd","CATSPERD",NA,742,7.64948453608247
"3963",3963,"Cdkal1","CDKAL1",NA,742,7.64948453608247
"5062",5062,"Vav1","VAV1",NA,742,7.64948453608247
"5735",5735,"Nubp2","NUBP2",NA,742,7.64948453608247
"5806",5806,"Pja2","PJA2",NA,742,7.64948453608247
"6745",6745,"Ly86","LY86",NA,742,7.64948453608247
"7016",7016,"Frmd3","FRMD3",NA,742,7.64948453608247
"7067",7067,"Kcnmb1","KCNMB1",NA,742,7.64948453608247
"7420",7420,"Emc2","EMC2",NA,742,7.64948453608247
"7654",7654,"2310079G19Rik","",NA,742,7.64948453608247
"7703",7703,"Ifi27l2a","",NA,742,7.64948453608247
"8126",8126,"Kazald1","KAZALD1",NA,742,7.64948453608247
"8661",8661,"Ak7","AK7",NA,742,7.64948453608247
"8908",8908,"Lhfp","LHFPL6",NA,742,7.64948453608247
"9250",9250,"Tagap","TAGAP",NA,742,7.64948453608247
"9630",9630,"Mrps30","MRPS30",NA,742,7.64948453608247
"9815",9815,"Mknk1","MKNK1",NA,742,7.64948453608247
"10243",10243,"Tgtp1","",NA,742,7.64948453608247
"10271",10271,"Gm21761","",NA,742,7.64948453608247
"10277",10277,"1700008P02Rik","",NA,742,7.64948453608247
"11007",11007,"Cpn2","CPN2",NA,742,7.64948453608247
"11044",11044,"Prh1","",NA,742,7.64948453608247
"12337",12337,"Olfr133","",NA,742,7.64948453608247
"12662",12662,"BC061237","",NA,742,7.64948453608247
"14053",14053,"Dhrs1","DHRS1",NA,742,7.64948453608247
"14058",14058,"Nop9","NOP9",NA,742,7.64948453608247
"14096",14096,"Asb18","ASB18",NA,742,7.64948453608247
"15411",15411,"Ntf5","NTF4",NA,742,7.64948453608247
"15918",15918,"Lrrc3","LRRC3",NA,742,7.64948453608247
"16145",16145,"Cox4i1","COX4I1",NA,742,7.64948453608247
"17020",17020,"Septin2","SEPTIN2",NA,742,7.64948453608247
"17567",17567,"Sfpq","SFPQ",NA,742,7.64948453608247
"19556",19556,"Clip2","CLIP2",NA,742,7.64948453608247
"19623",19623,"Alox12","ALOX12",NA,742,7.64948453608247
"19649",19649,"Tpr","TPR",NA,742,7.64948453608247
"20033",20033,"Klhdc9","KLHDC9",NA,742,7.64948453608247
"20127",20127,"Glrx3","GLRX3",NA,742,7.64948453608247
"20317",20317,"Aebp1","AEBP1",NA,742,7.64948453608247
"21582",21582,"Pmpca","PMPCA",NA,742,7.64948453608247
"21643",21643,"Olfr358","",NA,742,7.64948453608247
"21728",21728,"Nsfl1c","NSFL1C",NA,742,7.64948453608247
"21825",21825,"Disp2","DISP2",NA,742,7.64948453608247
"545",545,"Olig1","OLIG1",NA,741,7.63917525773196
"1773",1773,"Has3","HAS3",NA,741,7.63917525773196
"1787",1787,"Tbc1d5","TBC1D5",NA,741,7.63917525773196
"2079",2079,"Vmn2r63","",NA,741,7.63917525773196
"2394",2394,"Olfr1220","OR4C15",NA,741,7.63917525773196
"2621",2621,"Mup10","",NA,741,7.63917525773196
"2650",2650,"Mup13","",NA,741,7.63917525773196
"2900",2900,"Diaph2","DIAPH2",NA,741,7.63917525773196
"3333",3333,"Wnk2","WNK2",NA,741,7.63917525773196
"3446",3446,"Ddx25","DDX25",NA,741,7.63917525773196
"3539",3539,"Rnf183","RNF183",NA,741,7.63917525773196
"6798",6798,"Tacr1","TACR1",NA,741,7.63917525773196
"6878",6878,"Gm773","SYCP3",NA,741,7.63917525773196
"7217",7217,"Ece2","EEF1AKMT4-ECE2",NA,741,7.63917525773196
"7218",7218,"Ece2","ECE2",NA,741,7.63917525773196
"8332",8332,"Ubl7","UBL7",NA,741,7.63917525773196
"8395",8395,"Angptl1","ANGPTL1",NA,741,7.63917525773196
"8489",8489,"Mpp1","MPP1",NA,741,7.63917525773196
"8790",8790,"Ublcp1","UBLCP1",NA,741,7.63917525773196
"9464",9464,"Lrpap1","LRPAP1",NA,741,7.63917525773196
"9617",9617,"Mcam","MCAM",NA,741,7.63917525773196
"10288",10288,"Ces5a","CES5A",NA,741,7.63917525773196
"10482",10482,"Hsd3b7","HSD3B7",NA,741,7.63917525773196
"10726",10726,"Pdxdc1","PDXDC1",NA,741,7.63917525773196
"11891",11891,"Prr23a2","PRR23B",NA,741,7.63917525773196
"11892",11892,"Prr23a2","PRR23A",NA,741,7.63917525773196
"11893",11893,"Prr23a2","PRR23C",NA,741,7.63917525773196
"12058",12058,"Eif4ebp1","EIF4EBP1",NA,741,7.63917525773196
"13002",13002,"Atoh1","ATOH1",NA,741,7.63917525773196
"13984",13984,"Capza1","",NA,741,7.63917525773196
"14186",14186,"Myh8","MYH8",NA,741,7.63917525773196
"14709",14709,"Cthrc1","CTHRC1",NA,741,7.63917525773196
"15086",15086,"Tescl","TESC",NA,741,7.63917525773196
"15182",15182,"Slc24a1","SLC24A1",NA,741,7.63917525773196
"17114",17114,"Amy2a2","",NA,741,7.63917525773196
"17176",17176,"Prr9","PRR9",NA,741,7.63917525773196
"18258",18258,"Cdh20","CDH20",NA,741,7.63917525773196
"18951",18951,"Dedd2","DEDD2",NA,741,7.63917525773196
"19075",19075,"Clec3b","CLEC3B",NA,741,7.63917525773196
"19614",19614,"AB124611","C19orf38",NA,741,7.63917525773196
"19993",19993,"Olfr273","OR13C3",NA,741,7.63917525773196
"20242",20242,"Zfp334","ZNF334",NA,741,7.63917525773196
"20598",20598,"Cdr2l","CDR2L",NA,741,7.63917525773196
"20751",20751,"Trip6","TRIP6",NA,741,7.63917525773196
"20957",20957,"Noa1","NOA1",NA,741,7.63917525773196
"20958",20958,"Polr2b","POLR2B",NA,741,7.63917525773196
"20970",20970,"Mvb12b","MVB12B",NA,741,7.63917525773196
"21427",21427,"Morc2a","MORC2",NA,741,7.63917525773196
"21494",21494,"Clns1a","CLNS1A",NA,741,7.63917525773196
"400",400,"Gabrq","GABRQ",NA,740,7.62886597938144
"1511",1511,"Ttc12","TTC12",NA,740,7.62886597938144
"1935",1935,"Nip7","NIP7",NA,740,7.62886597938144
"2456",2456,"Trdn","TRDN",NA,740,7.62886597938144
"2716",2716,"Col5a2","COL5A2",NA,740,7.62886597938144
"3783",3783,"St6galnac3","ST6GALNAC3",NA,740,7.62886597938144
"4044",4044,"Gldn","GLDN",NA,740,7.62886597938144
"5722",5722,"Cibar1","CIBAR1",NA,740,7.62886597938144
"6008",6008,"Gprin1","GPRIN1",NA,740,7.62886597938144
"6465",6465,"Pabpc1","",NA,740,7.62886597938144
"6889",6889,"Rom1","ROM1",NA,740,7.62886597938144
"7675",7675,"Adnp2","ADNP2",NA,740,7.62886597938144
"7838",7838,"Eef1e1","EEF1E1",NA,740,7.62886597938144
"8289",8289,"Fgf8","FGF8",NA,740,7.62886597938144
"8811",8811,"Ddx41","DDX41",NA,740,7.62886597938144
"8933",8933,"Mob4","MOB4",NA,740,7.62886597938144
"8934",8934,"Mob4","HSPE1-MOB4",NA,740,7.62886597938144
